ROW ID #,Material
7971,Brass
8104,Brass
8105,Brass
8106,Brass
8107,Brass
8108,Brass
8109,Brass
8110,Brass
8126,Brass
8130,Brass
8131,Brass
8132,Brass
8133,Brass
8134,Brass
8152,Brass
8165,Brass
8173,Brass
8174,Brass
8185,Brass
8186,Brass
8187,Brass
8188,Brass
8189,Brass
8190,Brass
8191,Brass
8192,Brass
8193,Brass
8194,Brass
8195,Brass
8196,Brass
8197,Brass
8198,Brass
8199,Brass
8200,Brass
8201,Brass
8202,Brass
8203,Brass
8204,Brass
8205,Brass
8206,Brass
8207,Brass
8208,Brass
8209,Brass
8210,Brass
8211,Brass
8212,Brass
8213,Brass
8214,Brass
8215,Brass
8216,Brass
8217,Brass
8218,Brass
8219,Brass
8220,Brass
8221,Brass
8222,Brass
8223,Brass
8229,Brass
8230,Brass
8231,Brass
8237,Brass
8238,Brass
8239,Brass
8240,Brass
8241,Brass
8242,Brass
8247,Brass
8248,Brass
8249,Brass
8250,Brass
8251,Brass
8252,Brass
8253,Brass
8270,Brass
8271,Brass
8277,Brass
8278,Brass
8279,Brass
8373,Brass
8374,Brass
8375,Brass
8376,Brass
8398,Brass
8405,Brass
8406,Brass
8407,Brass
8408,Brass
8409,Brass
8410,Brass
8411,Brass
8412,Brass
8413,Brass
8414,Brass
8415,Brass
8416,Brass
8417,Brass
8418,Brass
8419,Brass
8420,Brass
8421,Brass
8422,Brass
8423,Brass
8424,Brass
8425,Brass
8426,Brass
8427,Brass
8428,Brass
8429,Brass
8430,Brass
8431,Brass
8432,Brass
8433,Brass
8434,Brass
8435,Brass
8436,Brass
8437,Brass
8438,Brass
8439,Brass
8440,Brass
8441,Brass
8442,Brass
8443,Brass
8444,Brass
8445,Brass
8446,Brass
8447,Brass
8451,Brass
8452,Brass
8453,Brass
8454,Brass
8456,Brass
8457,Brass
8458,Brass
8460,Brass
8461,Brass
8462,Brass
8463,Brass
8464,Brass
8465,Brass
8466,Brass
8467,Brass
8468,Brass
8469,Brass
8470,Brass
8471,Brass
8472,Brass
8473,Brass
8474,Brass
8475,Brass
8476,Brass
8477,Brass
8478,Brass
8479,Brass
8480,Brass
8481,Brass
8482,Brass
8483,Brass
8484,Brass
8485,Brass
8487,Brass
8490,Brass
8491,Brass
8492,Brass
8493,Brass
8494,Brass
8495,Brass
8496,Brass
8497,Brass
8498,Brass
8499,Brass
8500,Brass
8501,Brass
8502,Brass
8503,Brass
8504,Brass
8505,Brass
8506,Brass
8507,Brass
8514,Brass
8515,Brass
8516,Brass
8517,Brass
8518,Brass
8519,Brass
8520,Brass
8521,Brass
8522,Brass
8523,Brass
8526,Brass
8527,Brass
8528,Brass
8529,Brass
8530,Brass
8531,Brass
8532,Brass
8533,Brass
8534,Brass
8535,Brass
8536,Brass
8537,Brass
8538,Brass
8539,Brass
8540,Brass
8541,Brass
8542,Brass
8543,Brass
8544,Brass
8545,Brass
8546,Brass
8547,Brass
8548,Brass
8549,Brass
8650,Brass
8651,Brass
8652,Brass
8653,Brass
8654,Brass
8655,Brass
8658,Brass
8659,Brass
8660,Brass
8661,Brass
8662,Brass
8663,Brass
8664,Brass
8665,Brass
8666,Brass
8667,Brass
8668,Brass
8669,Brass
8697,Brass
8699,Brass
8700,Brass
8716,Brass
8723,Brass
8744,Brass
8756,Brass
8799,Brass
8800,Brass
8803,Brass
8804,Brass
8863,Brass
8864,Brass
9126,Brass
9127,Brass
9128,Brass
9129,Brass
9130,Brass
9131,Brass
9132,Brass
9133,Brass
9134,Brass
9135,Brass
9136,Brass
9137,Brass
9138,Brass
9139,Brass
9140,Brass
9142,Brass
9143,Brass
9144,Brass
9145,Brass
9146,Brass
9147,Brass
9148,Brass
9149,Brass
9150,Brass
9151,Brass
9152,Brass
9153,Brass
9154,Brass
9156,Brass
9157,Brass
9158,Brass
9159,Brass
9160,Brass
9161,Brass
9162,Brass
9163,Brass
9164,Brass
9165,Brass
9166,Brass
9167,Brass
9168,Brass
9170,Brass
9171,Brass
9186,Brass
9187,Brass
9188,Brass
9197,Brass
9198,Brass
9207,Brass
9208,Brass
9209,Brass
9210,Brass
9211,Brass
9212,Brass
9213,Brass
9214,Brass
9215,Brass
9216,Brass
9217,Brass
9218,Brass
9219,Brass
9221,Brass
9223,Brass
9224,Brass
9225,Brass
9229,Brass
9230,Brass
9232,Brass
9233,Brass
9234,Brass
9235,Brass
9236,Brass
9237,Brass
9238,Brass
9239,Brass
9240,Brass
9241,Brass
9242,Brass
9243,Brass
9244,Brass
9245,Brass
9246,Brass
9247,Brass
9249,Brass
9251,Brass
9252,Brass
9253,Brass
9254,Brass
9255,Brass
9256,Brass
9257,Brass
9259,Brass
9260,Brass
9261,Brass
9262,Brass
9263,Brass
9264,Brass
9265,Brass
9266,Brass
9267,Brass
9268,Brass
9269,Brass
9271,Brass
9272,Brass
9273,Brass
9274,Brass
9275,Brass
9276,Brass
9277,Brass
9278,Brass
9279,Brass
9281,Brass
9282,Brass
9283,Brass
9284,Brass
9285,Brass
9286,Brass
9287,Brass
9288,Brass
9289,Brass
9291,Brass
9292,Brass
9293,Brass
9294,Brass
9295,Brass
9296,Brass
9297,Brass
9298,Brass
9299,Brass
9300,Brass
9301,Brass
9302,Brass
9303,Brass
9304,Brass
9305,Brass
9306,Brass
9307,Brass
9308,Brass
9309,Brass
9310,Brass
9311,Brass
9312,Brass
9313,Brass
9314,Brass
9315,Brass
9316,Brass
9317,Brass
9318,Brass
9319,Brass
9321,Brass
9322,Brass
9323,Brass
9324,Brass
9325,Brass
9326,Brass
9327,Brass
9328,Brass
9329,Brass
9330,Brass
9331,Brass
9332,Brass
9333,Brass
9334,Brass
9335,Brass
9337,Brass
9338,Brass
9339,Brass
9340,Brass
9341,Brass
9342,Brass
9343,Brass
9344,Brass
9345,Brass
9346,Brass
9347,Brass
9348,Brass
9350,Brass
9351,Brass
9352,Brass
9353,Brass
9354,Brass
9355,Brass
9356,Brass
9357,Brass
9358,Brass
9359,Brass
9360,Brass
9362,Brass
9363,Brass
9364,Brass
9365,Brass
9366,Brass
9367,Brass
9368,Brass
9369,Brass
9370,Brass
9372,Brass
9374,Brass
9375,Brass
9376,Brass
9377,Brass
9378,Brass
9379,Brass
9380,Brass
9381,Brass
9382,Brass
9383,Brass
9384,Brass
9385,Brass
9386,Brass
9387,Brass
9388,Brass
9389,Brass
9390,Brass
9391,Brass
9392,Brass
9393,Brass
9394,Brass
9395,Brass
9396,Brass
9397,Brass
9398,Brass
9399,Brass
9400,Brass
9401,Brass
9402,Brass
9403,Brass
9404,Brass
9405,Brass
9406,Brass
9407,Brass
9408,Brass
9409,Brass
9410,Brass
9411,Brass
9412,Brass
9413,Brass
9414,Brass
9415,Brass
9416,Brass
9417,Brass
9418,Brass
9419,Brass
9420,Brass
9421,Brass
9422,Brass
9423,Brass
9424,Brass
9425,Brass
9426,Brass
9427,Brass
9428,Brass
9429,Brass
9430,Brass
9431,Brass
9432,Brass
9433,Brass
9434,Brass
9435,Brass
9436,Brass
9437,Brass
9438,Brass
9439,Brass
9440,Brass
9441,Brass
9442,Brass
9443,Brass
9444,Brass
9445,Brass
9446,Brass
9447,Brass
9448,Brass
9449,Brass
9450,Brass
9451,Brass
9452,Brass
9453,Brass
9454,Brass
9455,Brass
9456,Brass
9457,Brass
9458,Brass
9459,Brass
9460,Brass
9461,Brass
9462,Brass
9463,Brass
9464,Brass
9465,Brass
9466,Brass
9467,Brass
9468,Brass
9469,Brass
9470,Brass
9471,Brass
9472,Brass
9473,Brass
9474,Brass
9475,Brass
9476,Brass
9477,Brass
9478,Brass
9479,Brass
9480,Brass
9481,Brass
9482,Brass
9483,Brass
9484,Brass
9485,Brass
9486,Brass
9487,Brass
9488,Brass
9489,Brass
9490,Brass
9491,Brass
9492,Brass
9493,Brass
9494,Brass
9495,Brass
9496,Brass
9497,Brass
9498,Brass
9499,Brass
9500,Brass
9501,Brass
9502,Brass
9503,Brass
9504,Brass
9505,Brass
9506,Brass
9507,Brass
9508,Brass
9509,Brass
9510,Brass
9511,Brass
9512,Brass
9513,Brass
9514,Brass
9591,Brass
9592,Brass
9600,Brass
9601,Brass
9602,Brass
9603,Brass
9604,Brass
9605,Brass
9606,Brass
9607,Brass
9608,Brass
9609,Brass
9610,Brass
9611,Brass
9612,Brass
9613,Brass
9614,Brass
9615,Brass
9616,Brass
9617,Brass
9618,Brass
9619,Brass
9620,Brass
9621,Brass
9622,Brass
9623,Brass
9624,Brass
9625,Brass
9626,Brass
9627,Brass
9628,Brass
9629,Brass
9630,Brass
9631,Brass
9632,Brass
9633,Brass
9634,Brass
9635,Brass
9636,Brass
9637,Brass
9638,Brass
9639,Brass
9640,Brass
9641,Brass
9642,Brass
9643,Brass
9644,Brass
9645,Brass
9646,Brass
9647,Brass
9648,Brass
9649,Brass
9650,Brass
9651,Brass
9652,Brass
9653,Brass
9658,Brass
9659,Brass
9661,Brass
9662,Brass
9665,Brass
9671,Brass
9674,Brass
9677,Brass
9678,Brass
9679,Brass
9684,Brass
9685,Brass
9689,Brass
9690,Brass
9693,Brass
9694,Brass
9695,Brass
9700,Brass
9701,Brass
9702,Brass
9708,Brass
9709,Brass
9710,Brass
9711,Brass
9724,Brass
9734,Brass
9736,Brass
9747,Brass
9749,Brass
9751,Brass
9753,Brass
9755,Brass
9760,Brass
9764,Brass
9782,Brass
9806,Brass
9808,Brass
9810,Brass
9813,Brass
9815,Brass
9819,Brass
9822,Brass
9824,Brass
9830,Brass
9831,Brass
9832,Brass
9833,Brass
9834,Brass
9835,Brass
9836,Brass
9837,Brass
9838,Brass
9839,Brass
9949,Brass
9951,Brass
10018,Brass
10028,Brass
10030,Brass
10031,Brass
10033,Brass
10035,Brass
10037,Brass
10039,Brass
10041,Brass
10042,Brass
10045,Brass
10046,Brass
10048,Brass
10051,Brass
10053,Brass
10055,Brass
10057,Brass
10059,Brass
10061,Brass
10062,Brass
10063,Brass
10064,Brass
10065,Brass
10066,Brass
10094,Brass
10095,Brass
10096,Brass
10097,Brass
10101,Brass
10124,Brass
10127,Brass
10263,Brass
10264,Brass
10265,Brass
10266,Brass
10267,Brass
10268,Brass
10326,Brass
10327,Brass
10352,Brass
10369,Brass
10370,Brass
10477,Brass
10478,Brass
10496,Brass
10497,Brass
10498,Brass
10503,Brass
10504,Brass
10505,Brass
10506,Brass
10510,Brass
10539,Brass
10540,Brass
10541,Brass
10542,Brass
10543,Brass
10544,Brass
10545,Brass
10546,Brass
10547,Brass
10548,Brass
10549,Brass
10550,Brass
10551,Brass
10552,Brass
10553,Brass
10581,Brass
10629,Brass
10667,Brass
10681,Brass
10727,Brass
10942,Brass
11152,Brass
11154,Brass
11203,Brass
11227,Brass
11228,Brass
11229,Brass
11230,Brass
11231,Brass
11232,Brass
11247,Brass
11249,Brass
11264,Brass
11265,Brass
11266,Brass
11267,Brass
11268,Brass
11269,Brass
11331,Brass
11346,Brass
11347,Brass
11349,Brass
11351,Brass
11516,Brass
11518,Brass
11527,Brass
11529,Brass
11530,Brass
11532,Brass
11533,Brass
11535,Brass
11539,Brass
11546,Brass
11565,Brass
11567,Brass
11568,Brass
11569,Brass
11571,Brass
11575,Brass
11578,Brass
11580,Brass
11583,Brass
11614,Brass
11635,Brass
11636,Brass
11637,Brass
11638,Brass
11639,Brass
11640,Brass
11641,Brass
11642,Brass
11643,Brass
11644,Brass
11647,Brass
11648,Brass
11761,Brass
11766,Brass
11767,Brass
11769,Brass
11787,Brass
11836,Brass
11837,Brass
11844,Brass
11845,Brass
11846,Brass
11847,Brass
11848,Brass
11849,Brass
11850,Brass
11859,Brass
11867,Brass
11880,Brass
11887,Brass
11943,Brass
11946,Brass
11949,Brass
11952,Brass
11956,Brass
11960,Brass
11975,Brass
11980,Brass
11988,Brass
11995,Brass
11998,Brass
12005,Brass
12010,Brass
12026,Brass
12028,Brass
12033,Brass
12036,Brass
12041,Brass
12046,Brass
12067,Brass
12071,Brass
12077,Brass
12083,Brass
12086,Brass
12089,Brass
12092,Brass
12098,Brass
12138,Brass
12146,Brass
12241,Brass
12242,Brass
12243,Brass
12244,Brass
12245,Brass
12325,Brass
12326,Brass
12349,Brass
12360,Brass
12440,Brass
12469,Brass
12486,Brass
12498,Brass
12518,Brass
12623,Brass
12630,Brass
12653,Brass
12654,Brass
12664,Brass
12668,Brass
12698,Brass
12700,Brass
12703,Brass
12707,Brass
12711,Brass
12721,Brass
12727,Brass
12732,Brass
12749,Brass
12753,Brass
12756,Brass
12763,Brass
12766,Brass
12769,Brass
12771,Brass
12774,Brass
12778,Brass
12782,Brass
12790,Brass
12793,Brass
12799,Brass
12803,Brass
12806,Brass
12813,Brass
12816,Brass
12819,Brass
12822,Brass
12825,Brass
12829,Brass
12894,Brass
13028,Brass
13044,Brass
13050,Brass
13051,Brass
13052,Brass
13053,Brass
13062,Brass
13063,Brass
13064,Brass
13065,Brass
13066,Brass
13067,Brass
13081,Brass
13082,Brass
13083,Brass
13084,Brass
13085,Brass
13097,Brass
13100,Brass
13141,Brass
13159,Brass
13160,Brass
13161,Brass
13162,Brass
13163,Brass
13164,Brass
13165,Brass
13167,Brass
13168,Brass
13169,Brass
13171,Brass
13173,Brass
13177,Brass
13178,Brass
13181,Brass
13182,Brass
13185,Brass
13456,Brass
13673,Brass
13680,Brass
13794,Brass
13860,Brass
13861,Brass
13862,Brass
13863,Brass
13865,Brass
13866,Brass
13867,Brass
13868,Brass
13869,Brass
13870,Brass
13871,Brass
13872,Brass
13873,Brass
13874,Brass
13875,Brass
13876,Brass
13877,Brass
13878,Brass
13879,Brass
13880,Brass
13881,Brass
13882,Brass
13883,Brass
13884,Brass
13885,Brass
13886,Brass
13887,Brass
13888,Brass
13889,Brass
13890,Brass
13891,Brass
13892,Brass
13893,Brass
13894,Brass
13895,Brass
13896,Brass
13897,Brass
13898,Brass
13899,Brass
13900,Brass
13901,Brass
13902,Brass
13903,Brass
13904,Brass
13905,Brass
13906,Brass
13907,Brass
13908,Brass
13909,Brass
13910,Brass
13911,Brass
13912,Brass
13913,Brass
13914,Brass
13915,Brass
13916,Brass
13917,Brass
13994,Brass
13995,Brass
13996,Brass
13997,Brass
13998,Brass
13999,Brass
14000,Brass
14001,Brass
14002,Brass
14003,Brass
14004,Brass
12637,Brass/plastic
12638,Brass/plastic
12639,Brass/plastic
12640,Brass/plastic
12641,Brass/plastic
577,Bronze
616,Bronze
679,Bronze
795,Bronze
814,Bronze
815,Bronze
1085,Bronze
1108,Bronze
1629,Bronze
5652,Bronze
5653,Bronze
5654,Bronze
5655,Bronze
5657,Bronze
5658,Bronze
5659,Bronze
5661,Bronze
5662,Bronze
5664,Bronze
5665,Bronze
5666,Bronze
5667,Bronze
5668,Bronze
5669,Bronze
5670,Bronze
5671,Bronze
5672,Bronze
5673,Bronze
5674,Bronze
5676,Bronze
5677,Bronze
5678,Bronze
5679,Bronze
5681,Bronze
5682,Bronze
5683,Bronze
5684,Bronze
5685,Bronze
5686,Bronze
5687,Bronze
5688,Bronze
5689,Bronze
5690,Bronze
5691,Bronze
5694,Bronze
5695,Bronze
5697,Bronze
5698,Bronze
5699,Bronze
5700,Bronze
5701,Bronze
5702,Bronze
5704,Bronze
5705,Bronze
5706,Bronze
5707,Bronze
5708,Bronze
5709,Bronze
5710,Bronze
5711,Bronze
5712,Bronze
5713,Bronze
5715,Bronze
5716,Bronze
5718,Bronze
5719,Bronze
5720,Bronze
5721,Bronze
5723,Bronze
5724,Bronze
5726,Bronze
5727,Bronze
5728,Bronze
5729,Bronze
5730,Bronze
5731,Bronze
5733,Bronze
5734,Bronze
5736,Bronze
5737,Bronze
5738,Bronze
5739,Bronze
5740,Bronze
5741,Bronze
5742,Bronze
5743,Bronze
5744,Bronze
5746,Bronze
5747,Bronze
5748,Bronze
5749,Bronze
5750,Bronze
5751,Bronze
5752,Bronze
5753,Bronze
5754,Bronze
5755,Bronze
5756,Bronze
5757,Bronze
5758,Bronze
5759,Bronze
5760,Bronze
5761,Bronze
5762,Bronze
5763,Bronze
5764,Bronze
5765,Bronze
5766,Bronze
5768,Bronze
5769,Bronze
5771,Bronze
5772,Bronze
5773,Bronze
5774,Bronze
5775,Bronze
5776,Bronze
5778,Bronze
5779,Bronze
5780,Bronze
5781,Bronze
5782,Bronze
5783,Bronze
5784,Bronze
5785,Bronze
5786,Bronze
5787,Bronze
5788,Bronze
5789,Bronze
5790,Bronze
5791,Bronze
5793,Bronze
5794,Bronze
5795,Bronze
5797,Bronze
5798,Bronze
5799,Bronze
5800,Bronze
5801,Bronze
5802,Bronze
5803,Bronze
5804,Bronze
6807,Bronze
7744,Bronze
7856,Bronze
7857,Bronze
7858,Bronze
7859,Bronze
7860,Bronze
7861,Bronze
7903,Bronze
8524,Bronze
8525,Bronze
8746,Bronze
8749,Bronze
8753,Bronze
8754,Bronze
8805,Bronze
8825,Bronze
8920,Bronze
9248,Bronze
9705,Bronze
9776,Bronze
9903,Bronze
9908,Bronze
9932,Bronze
9948,Bronze
9950,Bronze
9966,Bronze
9977,Bronze
9991,Bronze
9992,Bronze
10000,Bronze
11694,Bronze
11696,Bronze
11698,Bronze
11705,Bronze
11706,Bronze
11741,Bronze
11782,Bronze
11783,Bronze
11784,Bronze
11785,Bronze
11786,Bronze
12327,Bronze
12362,Bronze
12441,Bronze
12447,Bronze
12476,Bronze
12478,Bronze
12495,Bronze
12519,Bronze
12525,Bronze
12528,Bronze
13373,Bronze
13496,Bronze
13669,Bronze
13689,Bronze
13718,Bronze
13919,Bronze
4064,Copper
4065,Copper
5389,Copper
5390,Copper
5391,Copper
5392,Copper
11798,Copper
11799,Copper
11800,Copper
11802,Copper
11805,Copper
11806,Copper
11827,Copper
11833,Copper
1628,Iron
4459,Iron
5531,Iron
5532,Iron
5533,Iron
6742,Iron
6812,Iron
6813,Iron
6814,Iron
6815,Iron
6816,Iron
6817,Iron
6818,Iron
6819,Iron
6820,Iron
6821,Iron
6822,Iron
6823,Iron
6824,Iron
6825,Iron
6826,Iron
6828,Iron
6829,Iron
6830,Iron
6831,Iron
6832,Iron
6834,Iron
6835,Iron
6836,Iron
6837,Iron
6838,Iron
6839,Iron
6840,Iron
6841,Iron
6842,Iron
6843,Iron
6844,Iron
6845,Iron
6846,Iron
6847,Iron
6848,Iron
6849,Iron
6851,Iron
6852,Iron
6853,Iron
6854,Iron
6855,Iron
6856,Iron
6857,Iron
6858,Iron
6859,Iron
6860,Iron
6861,Iron
6862,Iron
6863,Iron
6864,Iron
6865,Iron
6866,Iron
6867,Iron
6868,Iron
6869,Iron
6870,Iron
6871,Iron
6872,Iron
6873,Iron
6874,Iron
6875,Iron
6876,Iron
6877,Iron
6878,Iron
6879,Iron
6880,Iron
6881,Iron
6882,Iron
6883,Iron
6884,Iron
6886,Iron
6887,Iron
6888,Iron
6889,Iron
6890,Iron
6891,Iron
6892,Iron
6893,Iron
6894,Iron
6895,Iron
6896,Iron
6897,Iron
6898,Iron
6899,Iron
6900,Iron
6902,Iron
6903,Iron
6904,Iron
6905,Iron
6906,Iron
6907,Iron
6908,Iron
6909,Iron
6910,Iron
6911,Iron
6912,Iron
6913,Iron
6914,Iron
6915,Iron
6916,Iron
6917,Iron
6918,Iron
6919,Iron
6920,Iron
6921,Iron
6922,Iron
6923,Iron
6924,Iron
6925,Iron
6926,Iron
6927,Iron
6928,Iron
6929,Iron
6930,Iron
6931,Iron
6932,Iron
6933,Iron
6934,Iron
6935,Iron
6936,Iron
6937,Iron
6938,Iron
6939,Iron
6940,Iron
6941,Iron
6942,Iron
6943,Iron
6944,Iron
6945,Iron
6946,Iron
6947,Iron
6948,Iron
6949,Iron
6950,Iron
6951,Iron
6952,Iron
6954,Iron
6955,Iron
6956,Iron
6957,Iron
6958,Iron
6959,Iron
6960,Iron
6961,Iron
6962,Iron
6963,Iron
6964,Iron
6965,Iron
6966,Iron
6967,Iron
6968,Iron
6969,Iron
6970,Iron
6971,Iron
6972,Iron
6973,Iron
6974,Iron
6975,Iron
6976,Iron
6977,Iron
6978,Iron
6979,Iron
6980,Iron
6981,Iron
6982,Iron
6983,Iron
6984,Iron
6985,Iron
6986,Iron
6987,Iron
6988,Iron
6989,Iron
6990,Iron
6991,Iron
6992,Iron
6993,Iron
6994,Iron
6995,Iron
6996,Iron
6997,Iron
6998,Iron
6999,Iron
7000,Iron
7001,Iron
7002,Iron
7003,Iron
7004,Iron
7005,Iron
7006,Iron
7007,Iron
7008,Iron
7009,Iron
7010,Iron
7011,Iron
7012,Iron
7013,Iron
7014,Iron
7015,Iron
7016,Iron
7017,Iron
7018,Iron
7019,Iron
7020,Iron
7021,Iron
7023,Iron
7024,Iron
7025,Iron
7026,Iron
7028,Iron
7029,Iron
7030,Iron
7031,Iron
7032,Iron
7033,Iron
7034,Iron
7035,Iron
7037,Iron
7038,Iron
7039,Iron
7049,Iron
7050,Iron
7051,Iron
7052,Iron
7053,Iron
7059,Iron
7060,Iron
7061,Iron
7062,Iron
7063,Iron
7064,Iron
7065,Iron
7066,Iron
7067,Iron
7068,Iron
7069,Iron
7070,Iron
7071,Iron
7072,Iron
7073,Iron
7074,Iron
7076,Iron
7077,Iron
7078,Iron
7079,Iron
7080,Iron
7081,Iron
7082,Iron
7083,Iron
7084,Iron
7085,Iron
7086,Iron
7087,Iron
7089,Iron
7090,Iron
7091,Iron
7092,Iron
7093,Iron
7094,Iron
7095,Iron
7096,Iron
7097,Iron
7098,Iron
7099,Iron
7100,Iron
7101,Iron
7102,Iron
7103,Iron
7104,Iron
7105,Iron
7106,Iron
7107,Iron
7108,Iron
7109,Iron
7110,Iron
7111,Iron
7112,Iron
7113,Iron
7114,Iron
7115,Iron
7116,Iron
7117,Iron
7118,Iron
7119,Iron
7120,Iron
7121,Iron
7122,Iron
7123,Iron
7124,Iron
7125,Iron
7126,Iron
7127,Iron
7128,Iron
7129,Iron
7130,Iron
7131,Iron
7132,Iron
7133,Iron
7134,Iron
7135,Iron
7136,Iron
7137,Iron
7138,Iron
7139,Iron
7140,Iron
7141,Iron
7142,Iron
7143,Iron
7144,Iron
7145,Iron
7146,Iron
7147,Iron
7148,Iron
7149,Iron
7150,Iron
7151,Iron
7152,Iron
7153,Iron
7154,Iron
7155,Iron
7156,Iron
7157,Iron
7158,Iron
7159,Iron
7160,Iron
7161,Iron
7162,Iron
7163,Iron
7164,Iron
7165,Iron
7166,Iron
7167,Iron
7168,Iron
7169,Iron
7170,Iron
7171,Iron
7172,Iron
7173,Iron
7174,Iron
7175,Iron
7176,Iron
7177,Iron
7178,Iron
7179,Iron
7180,Iron
7181,Iron
7182,Iron
7183,Iron
7184,Iron
7185,Iron
7186,Iron
7187,Iron
7188,Iron
7189,Iron
7190,Iron
7191,Iron
7192,Iron
7193,Iron
7194,Iron
7195,Iron
7196,Iron
7197,Iron
7198,Iron
7199,Iron
7200,Iron
7201,Iron
7202,Iron
7203,Iron
7204,Iron
7205,Iron
7206,Iron
7207,Iron
7208,Iron
7209,Iron
7210,Iron
7211,Iron
7212,Iron
7213,Iron
7214,Iron
7215,Iron
7216,Iron
7217,Iron
7218,Iron
7219,Iron
7220,Iron
7221,Iron
7222,Iron
7223,Iron
7224,Iron
7225,Iron
7226,Iron
7227,Iron
7228,Iron
7229,Iron
7230,Iron
7231,Iron
7232,Iron
7233,Iron
7234,Iron
7235,Iron
7236,Iron
7237,Iron
7238,Iron
7239,Iron
7240,Iron
7241,Iron
7242,Iron
7243,Iron
7244,Iron
7245,Iron
7246,Iron
7247,Iron
7248,Iron
7249,Iron
7250,Iron
7251,Iron
7252,Iron
7253,Iron
7254,Iron
7255,Iron
7256,Iron
7257,Iron
7258,Iron
7259,Iron
7260,Iron
7261,Iron
7262,Iron
7263,Iron
7264,Iron
7265,Iron
7266,Iron
7267,Iron
7268,Iron
7269,Iron
7270,Iron
7271,Iron
7272,Iron
7273,Iron
7274,Iron
7275,Iron
7276,Iron
7277,Iron
7278,Iron
7279,Iron
7280,Iron
7281,Iron
7282,Iron
7283,Iron
7284,Iron
7285,Iron
7286,Iron
7287,Iron
7288,Iron
7289,Iron
7290,Iron
7291,Iron
7292,Iron
7293,Iron
7294,Iron
7295,Iron
7296,Iron
7297,Iron
7298,Iron
7299,Iron
7300,Iron
7301,Iron
7302,Iron
7303,Iron
7304,Iron
7305,Iron
7306,Iron
7307,Iron
7308,Iron
7309,Iron
7310,Iron
7311,Iron
7312,Iron
7313,Iron
7314,Iron
7315,Iron
7316,Iron
7317,Iron
7318,Iron
7319,Iron
7320,Iron
7321,Iron
7322,Iron
7323,Iron
7324,Iron
7325,Iron
7326,Iron
7327,Iron
7328,Iron
7329,Iron
7330,Iron
7331,Iron
7332,Iron
7333,Iron
7334,Iron
7335,Iron
7336,Iron
7337,Iron
7338,Iron
7352,Iron
7353,Iron
7354,Iron
7355,Iron
7356,Iron
7357,Iron
7358,Iron
7363,Iron
7364,Iron
7365,Iron
7366,Iron
7367,Iron
7369,Iron
7370,Iron
7371,Iron
7375,Iron
7376,Iron
7377,Iron
7378,Iron
7379,Iron
7380,Iron
7381,Iron
7382,Iron
7383,Iron
7384,Iron
7385,Iron
7386,Iron
7387,Iron
7388,Iron
7390,Iron
7391,Iron
7392,Iron
7393,Iron
7394,Iron
7395,Iron
7396,Iron
7397,Iron
7398,Iron
7399,Iron
7400,Iron
7401,Iron
7402,Iron
7403,Iron
7404,Iron
7405,Iron
7406,Iron
7407,Iron
7408,Iron
7409,Iron
7410,Iron
7411,Iron
7412,Iron
7413,Iron
7414,Iron
7415,Iron
7416,Iron
7417,Iron
7636,Iron
7637,Iron
7638,Iron
7639,Iron
7640,Iron
7641,Iron
7643,Iron
7645,Iron
7646,Iron
7647,Iron
7648,Iron
7649,Iron
7652,Iron
7653,Iron
7654,Iron
7655,Iron
7919,Iron
8642,Iron
8643,Iron
8644,Iron
8645,Iron
8646,Iron
8647,Iron
8648,Iron
8649,Iron
8772,Iron
9205,Iron
9336,Iron
9942,Iron
10001,Iron
10002,Iron
10016,Iron
10111,Iron
10118,Iron
10121,Iron
11662,Iron
11663,Iron
11664,Iron
11665,Iron
11666,Iron
11667,Iron
11668,Iron
11669,Iron
11670,Iron
11671,Iron
11672,Iron
11673,Iron
11674,Iron
11675,Iron
11676,Iron
11677,Iron
11678,Iron
11679,Iron
11681,Iron
11682,Iron
11683,Iron
11684,Iron
11685,Iron
11686,Iron
11687,Iron
11688,Iron
11689,Iron
11690,Iron
11691,Iron
11692,Iron
11693,Iron
11699,Iron
11700,Iron
11701,Iron
11702,Iron
11703,Iron
11704,Iron
11716,Iron
11717,Iron
11718,Iron
11719,Iron
11720,Iron
11721,Iron
11722,Iron
11723,Iron
11724,Iron
11725,Iron
11726,Iron
11729,Iron
11730,Iron
11731,Iron
11732,Iron
11733,Iron
11734,Iron
11735,Iron
11736,Iron
11737,Iron
11738,Iron
11739,Iron
11742,Iron
11743,Iron
11744,Iron
11745,Iron
11746,Iron
11747,Iron
11748,Iron
11749,Iron
11751,Iron
11752,Iron
11753,Iron
11754,Iron
11755,Iron
11756,Iron
11757,Iron
11758,Iron
11759,Iron
11760,Iron
11839,Iron
11840,Iron
11842,Iron
11957,Iron
11961,Iron
11976,Iron
12006,Iron
12074,Iron
12336,Iron
12448,Iron
12497,Iron
12499,Iron
12579,Iron
12580,Iron
12581,Iron
12582,Iron
12583,Iron
12584,Iron
12585,Iron
12586,Iron
12587,Iron
13048,Iron
13049,Iron
13138,Iron
13139,Iron
13140,Iron
13206,Iron
13207,Iron
13208,Iron
13209,Iron
13374,Iron
13425,Iron
13636,Iron
13646,Iron
13670,Iron
13671,Iron
13672,Iron
13675,Iron
13694,Iron
89,Lead-free brass
151,Lead-free brass
153,Lead-free brass
175,Lead-free brass
424,Lead-free brass
427,Lead-free brass
